Date,BALANCA_COMERCIAL,BALTIC_DRY,CDS,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DI_FUTURO,DOLAR,ENERGIA,FRETES,INVESTIMENTO_ESTRANGEIRO,MILHO_BR,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_BR,SOJA_US
2020-01-01,-3284.7,209165.0,-44762232.0,46956.15,-4.45,0.0333350438946528,5.24616182716405,1742.0,29556.0,2838.1,20549.0,526.328423566879,613957.6,350739.8411811652,8.954179447852761,92446.0,1279.9729299363055
2020-01-02,-3158.921538461538,209168.5839694657,-44666541.63076923,46963.84671755725,-4.527230769230769,0.0333350438946528,5.24616182716405,1739.5977011494251,29283.707692307693,2809.433846153846,20343.815384615384,526.328423566879,613250.0692307692,350739.8411811652,8.954179447852761,91109.89230769232,1279.9729299363055
2020-01-03,-3033.143076923077,209172.1679389313,-44570851.26153846,46971.54343511451,-4.604461538461539,0.0333350438946528,5.24616182716405,1737.1954022988505,29011.415384615382,2780.7676923076924,20138.63076923077,526.328423566879,612542.5384615384,350739.8411811652,8.954179447852761,89773.78461538462,1279.9729299363055
2020-01-06,-2907.3646153846157,209175.75190839692,-44475160.89230769,46979.24015267176,-4.681692307692308,0.0333350438946528,5.24616182716405,1734.7931034482758,28739.123076923075,2752.1015384615384,19933.446153846155,526.328423566879,611835.0076923077,350739.8411811652,8.954179447852761,88437.67692307693,1279.9729299363055
2020-01-07,-2781.5861538461536,209179.33587786256,-44379470.52307692,46986.93687022901,-4.758923076923077,0.0333350438946528,5.24616182716405,1732.3908045977012,28466.830769230768,2723.4353846153845,19728.26153846154,526.328423566879,611127.4769230769,350739.8411811652,8.954179447852761,87101.56923076924,1279.9729299363055
2020-01-08,-2655.8076923076924,209182.91984732824,-44283780.15384615,46994.63358778626,-4.836153846153846,0.0333350438946528,5.24616182716405,1729.9885057471265,28194.53846153846,2694.7692307692305,19523.07692307692,526.328423566879,610419.9461538461,350739.8411811652,8.954179447852761,85765.46153846153,1279.9729299363055
2020-01-09,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.0333350438946528,5.24616182716405,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,526.328423566879,825447.525,350739.8411811652,8.954179447852761,70979.25,1279.9729299363055
2020-01-10,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.0333350438946528,5.24616182716405,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,526.328423566879,825447.525,350739.8411811652,8.954179447852761,70979.25,1279.9729299363055
2020-01-13,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.0333350438946528,5.24616182716405,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,526.328423566879,825447.525,350739.8411811652,8.954179447852761,70979.25,1279.9729299363055
2020-01-14,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.0333350438946528,5.24616182716405,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,526.328423566879,825447.525,350739.8411811652,8.954179447852761,70979.25,1279.9729299363055
2020-01-15,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.0333350438946528,5.24616182716405,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,526.328423566879,825447.525,350739.8411811652,8.954179447852761,70979.25,1279.9729299363055
2020-01-16,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.0333350438946528,5.24616182716405,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,526.328423566879,825447.525,350739.8411811652,8.954179447852761,70979.25,1279.9729299363055
2020-01-17,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.0333350438946528,5.24616182716405,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,526.328423566879,825447.525,350739.8411811652,8.954179447852761,70979.25,1279.9729299363055
