Date,Value,source,feature_code,description
2024-07-14,10.5,bcb,SELIC,Taxa Selic
2024-07-15,390.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-15,10.5,bcb,SELIC,Taxa Selic
2024-07-15,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-15,361731.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-15,1078.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-15,5.422800064086914,yahoo,DOLAR,Dólar/Real
2024-07-16,395.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-16,5.446800231933594,yahoo,DOLAR,Dólar/Real
2024-07-16,10.5,bcb,SELIC,Taxa Selic
2024-07-16,361913.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-16,1090.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-16,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-17,362230.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-17,10.5,bcb,SELIC,Taxa Selic
2024-07-17,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-17,1097.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-17,5.424300193786621,yahoo,DOLAR,Dólar/Real
2024-07-17,398.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-18,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-18,1098.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-18,362317.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-18,10.5,bcb,SELIC,Taxa Selic
2024-07-18,5.48769998550415,yahoo,DOLAR,Dólar/Real
2024-07-18,391.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-19,361368.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-19,10.5,bcb,SELIC,Taxa Selic
2024-07-19,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-19,1097.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-19,5.5432000160217285,yahoo,DOLAR,Dólar/Real
2024-07-19,390.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-20,10.5,bcb,SELIC,Taxa Selic
2024-07-21,10.5,bcb,SELIC,Taxa Selic
2024-07-22,1117.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-22,400.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-22,10.5,bcb,SELIC,Taxa Selic
2024-07-22,361261.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-22,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-22,5.520872116088867,yahoo,DOLAR,Dólar/Real
2024-07-23,361475.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-23,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-23,1117.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-23,402.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-23,5.570700168609619,yahoo,DOLAR,Dólar/Real
2024-07-23,10.5,bcb,SELIC,Taxa Selic
2024-07-24,361907.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-24,5.585299968719482,yahoo,DOLAR,Dólar/Real
2024-07-24,403.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-24,10.5,bcb,SELIC,Taxa Selic
2024-07-24,1111.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-24,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-25,361665.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-25,406.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-25,10.5,bcb,SELIC,Taxa Selic
2024-07-25,5.653600215911865,yahoo,DOLAR,Dólar/Real
2024-07-25,1116.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-25,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-26,5.643099784851074,yahoo,DOLAR,Dólar/Real
2024-07-26,361948.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-26,394.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-26,10.5,bcb,SELIC,Taxa Selic
2024-07-26,1077.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-26,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-27,10.5,bcb,SELIC,Taxa Selic
2024-07-28,10.5,bcb,SELIC,Taxa Selic
2024-07-29,362121.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-29,10.5,bcb,SELIC,Taxa Selic
2024-07-29,396.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-29,1054.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-29,5.622840881347656,yahoo,DOLAR,Dólar/Real
2024-07-29,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-30,1027.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-30,10.5,bcb,SELIC,Taxa Selic
2024-07-30,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-30,5.614500045776367,yahoo,DOLAR,Dólar/Real
2024-07-30,388.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-30,362220.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-31,5.611100196838379,yahoo,DOLAR,Dólar/Real
2024-07-31,363282.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-31,1028.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-31,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-31,382.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-31,10.5,bcb,SELIC,Taxa Selic
2024-08-01,5.656599998474121,yahoo,DOLAR,Dólar/Real
2024-08-01,38225.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2024-08-01,52199.0,bcb,FRETES,Índice de Fretes
2024-08-01,3711.2,bcb,BALANCA_COMERCIAL,Balança Comercial
2024-08-01,-24350202.0,bcb,CDS,Brazil CDS 5Y
2024-08-01,382.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-01,-1.75,bcb,DIVIDA_PUBLICA,Dívida Pública
2024-08-01,993804.7,bcb,PIB_BR,PIB Brasil
2024-08-01,5404.2,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2024-08-01,364304.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-01,2208.0,bcb,ENERGIA,Energia Elétrica
2024-08-01,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-01,10.5,bcb,SELIC,Taxa Selic
2024-08-01,1022.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-02,10.5,bcb,SELIC,Taxa Selic
2024-08-02,386.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-02,366356.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-02,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-02,1029.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-02,5.7505998611450195,yahoo,DOLAR,Dólar/Real
2024-08-03,10.5,bcb,SELIC,Taxa Selic
2024-08-04,10.5,bcb,SELIC,Taxa Selic
2024-08-05,10.5,bcb,SELIC,Taxa Selic
2024-08-05,1044.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-05,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-05,5.7266998291015625,yahoo,DOLAR,Dólar/Real
2024-08-05,390.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-05,366751.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-06,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-06,365776.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-06,388.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-06,5.720900058746338,yahoo,DOLAR,Dólar/Real
2024-08-06,1028.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-06,10.5,bcb,SELIC,Taxa Selic
2024-08-07,365067.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-07,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-07,5.6554999351501465,yahoo,DOLAR,Dólar/Real
2024-08-07,1020.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-07,10.5,bcb,SELIC,Taxa Selic
2024-08-07,383.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-08,5.635799884796143,yahoo,DOLAR,Dólar/Real
2024-08-08,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-08,365211.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-08,10.5,bcb,SELIC,Taxa Selic
2024-08-08,379.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-08,1009.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-09,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-09,10.5,bcb,SELIC,Taxa Selic
2024-08-09,5.54610013961792,yahoo,DOLAR,Dólar/Real
2024-08-09,365760.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-09,1028.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-09,376.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-10,10.5,bcb,SELIC,Taxa Selic
2024-08-11,10.5,bcb,SELIC,Taxa Selic
2024-08-12,5.50629997253418,yahoo,DOLAR,Dólar/Real
2024-08-12,10.5,bcb,SELIC,Taxa Selic
2024-08-12,1012.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-12,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-12,383.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-12,365954.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-13,377.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-13,989.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-13,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-13,367023.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-13,5.4918999671936035,yahoo,DOLAR,Dólar/Real
2024-08-13,10.5,bcb,SELIC,Taxa Selic
2024-08-14,367582.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-14,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-14,979.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-14,5.455699920654297,yahoo,DOLAR,Dólar/Real
2024-08-14,10.5,bcb,SELIC,Taxa Selic
2024-08-14,381.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-15,10.5,bcb,SELIC,Taxa Selic
2024-08-15,951.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-15,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-15,5.468900203704834,yahoo,DOLAR,Dólar/Real
2024-08-15,375.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-15,366347.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-16,366858.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-16,10.5,bcb,SELIC,Taxa Selic
2024-08-16,938.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-16,5.484899997711182,yahoo,DOLAR,Dólar/Real
2024-08-16,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-16,370.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-17,10.5,bcb,SELIC,Taxa Selic
2024-08-18,10.5,bcb,SELIC,Taxa Selic
2024-08-19,378.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-19,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-19,367652.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-19,956.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-19,10.5,bcb,SELIC,Taxa Selic
2024-08-19,5.47130012512207,yahoo,DOLAR,Dólar/Real
2024-08-20,5.405600070953369,yahoo,DOLAR,Dólar/Real
2024-08-20,957.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-20,10.5,bcb,SELIC,Taxa Selic
2024-08-20,368375.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-20,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-20,375.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-21,375.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-21,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-21,10.5,bcb,SELIC,Taxa Selic
2024-08-21,5.478099822998047,yahoo,DOLAR,Dólar/Real
2024-08-21,368997.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-21,963.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-22,368187.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-22,5.482500076293945,yahoo,DOLAR,Dólar/Real
2024-08-22,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-22,371.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-22,10.5,bcb,SELIC,Taxa Selic
2024-08-22,941.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-23,367.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-23,952.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-23,5.59089994430542,yahoo,DOLAR,Dólar/Real
2024-08-23,10.5,bcb,SELIC,Taxa Selic
2024-08-23,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-23,369504.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-24,10.5,bcb,SELIC,Taxa Selic
2024-08-25,10.5,bcb,SELIC,Taxa Selic
2024-08-26,959.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-26,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-26,369756.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-26,5.485400199890137,yahoo,DOLAR,Dólar/Real
2024-08-26,362.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-26,10.5,bcb,SELIC,Taxa Selic
2024-08-27,369531.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-27,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-27,367.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-27,5.495699882507324,yahoo,DOLAR,Dólar/Real
2024-08-27,10.5,bcb,SELIC,Taxa Selic
2024-08-27,967.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-28,365.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-28,10.5,bcb,SELIC,Taxa Selic
2024-08-28,5.507900238037109,yahoo,DOLAR,Dólar/Real
2024-08-28,958.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-28,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-28,369578.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-29,371.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-29,5.56220006942749,yahoo,DOLAR,Dólar/Real
2024-08-29,10.5,bcb,SELIC,Taxa Selic
2024-08-29,973.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-29,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-29,369286.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-30,5.627699851989746,yahoo,DOLAR,Dólar/Real
2024-08-30,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-08-30,378.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-08-30,10.5,bcb,SELIC,Taxa Selic
2024-08-30,982.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-08-30,369214.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-08-31,10.5,bcb,SELIC,Taxa Selic
2024-09-01,5229.4,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2024-09-01,987087.0,bcb,PIB_BR,PIB Brasil
2024-09-01,-1.36,bcb,DIVIDA_PUBLICA,Dívida Pública
2024-09-01,4517.4,bcb,BALANCA_COMERCIAL,Balança Comercial
2024-09-01,2157.0,bcb,ENERGIA,Energia Elétrica
2024-09-01,51023.0,bcb,FRETES,Índice de Fretes
2024-09-01,10.5,bcb,SELIC,Taxa Selic
2024-09-01,-52963830.0,bcb,CDS,Brazil CDS 5Y
2024-09-01,41629.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2024-09-02,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-02,369152.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-02,5.6092000007629395,yahoo,DOLAR,Dólar/Real
2024-09-02,10.5,bcb,SELIC,Taxa Selic
2024-09-03,5.615099906921387,yahoo,DOLAR,Dólar/Real
2024-09-03,369150.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-03,997.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-03,386.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-03,10.5,bcb,SELIC,Taxa Selic
2024-09-03,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-04,10.5,bcb,SELIC,Taxa Selic
2024-09-04,368472.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-04,390.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-04,1006.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-04,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-04,5.647500038146973,yahoo,DOLAR,Dólar/Real
2024-09-05,368984.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-05,10.5,bcb,SELIC,Taxa Selic
2024-09-05,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-05,390.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-05,5.642000198364258,yahoo,DOLAR,Dólar/Real
2024-09-05,1008.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-06,10.5,bcb,SELIC,Taxa Selic
2024-09-06,383.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-06,5.567500114440918,yahoo,DOLAR,Dólar/Real
2024-09-06,369769.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-06,989.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-06,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-07,10.5,bcb,SELIC,Taxa Selic
2024-09-08,10.5,bcb,SELIC,Taxa Selic
2024-09-09,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-09,384.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-09,5.59660005569458,yahoo,DOLAR,Dólar/Real
2024-09-09,369339.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-09,10.5,bcb,SELIC,Taxa Selic
2024-09-09,1000.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-10,977.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-10,369785.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-10,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-10,10.5,bcb,SELIC,Taxa Selic
2024-09-10,379.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-10,5.5843000411987305,yahoo,DOLAR,Dólar/Real
2024-09-11,979.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-11,380.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-11,370260.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-11,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-11,10.5,bcb,SELIC,Taxa Selic
2024-09-11,5.662899971008301,yahoo,DOLAR,Dólar/Real
2024-09-12,370017.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-12,10.5,bcb,SELIC,Taxa Selic
2024-09-12,5.667399883270264,yahoo,DOLAR,Dólar/Real
2024-09-12,386.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-12,991.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-12,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-13,5.625699996948242,yahoo,DOLAR,Dólar/Real
2024-09-13,986.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-13,10.5,bcb,SELIC,Taxa Selic
2024-09-13,371009.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-13,390.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-13,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-14,10.5,bcb,SELIC,Taxa Selic
2024-09-15,10.5,bcb,SELIC,Taxa Selic
2024-09-16,5.612370014190674,yahoo,DOLAR,Dólar/Real
2024-09-16,410.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-16,10.5,bcb,SELIC,Taxa Selic
2024-09-16,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-16,1004.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-16,371538.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-17,412.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-17,10.5,bcb,SELIC,Taxa Selic
2024-09-17,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-17,1006.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-17,5.503900051116943,yahoo,DOLAR,Dólar/Real
2024-09-17,371197.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-18,412.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-18,10.5,bcb,SELIC,Taxa Selic
2024-09-18,370865.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-18,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-09-18,1014.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-18,5.4816999435424805,yahoo,DOLAR,Dólar/Real
2024-09-19,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-09-19,5.460999965667725,yahoo,DOLAR,Dólar/Real
2024-09-19,10.75,bcb,SELIC,Taxa Selic
2024-09-19,371293.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-19,1013.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-19,405.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-20,401.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-20,5.423900127410889,yahoo,DOLAR,Dólar/Real
2024-09-20,10.75,bcb,SELIC,Taxa Selic
2024-09-20,1012.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-20,371135.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-20,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-09-21,10.75,bcb,SELIC,Taxa Selic
2024-09-22,10.75,bcb,SELIC,Taxa Selic
2024-09-23,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-09-23,1039.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-23,371436.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-23,5.513599872589111,yahoo,DOLAR,Dólar/Real
2024-09-23,413.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-23,10.75,bcb,SELIC,Taxa Selic
2024-09-24,1042.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-24,5.536099910736084,yahoo,DOLAR,Dólar/Real
2024-09-24,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-09-24,10.75,bcb,SELIC,Taxa Selic
2024-09-24,411.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-24,372125.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-25,371852.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-25,5.449699878692627,yahoo,DOLAR,Dólar/Real
2024-09-25,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-09-25,10.75,bcb,SELIC,Taxa Selic
2024-09-25,1053.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-25,415.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-26,10.75,bcb,SELIC,Taxa Selic
2024-09-26,371905.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-26,413.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-26,5.473800182342529,yahoo,DOLAR,Dólar/Real
2024-09-26,1041.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-26,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-09-27,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-09-27,418.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-27,372123.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-27,1065.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-27,10.75,bcb,SELIC,Taxa Selic
2024-09-27,5.436699867248535,yahoo,DOLAR,Dólar/Real
2024-09-28,10.75,bcb,SELIC,Taxa Selic
2024-09-29,10.75,bcb,SELIC,Taxa Selic
2024-09-30,5.433199882507324,yahoo,DOLAR,Dólar/Real
2024-09-30,1057.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-09-30,424.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-09-30,372016.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-09-30,10.75,bcb,SELIC,Taxa Selic
2024-09-30,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-10-01,5.448500156402588,yahoo,DOLAR,Dólar/Real
2024-10-01,43549.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2024-10-01,-31965133.0,bcb,CDS,Brazil CDS 5Y
2024-10-01,1057.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-10-01,3291.1,bcb,BALANCA_COMERCIAL,Balança Comercial
2024-10-01,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-10-01,10.75,bcb,SELIC,Taxa Selic
2024-10-01,372219.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-10-01,54695.0,bcb,FRETES,Índice de Fretes
2024-10-01,429.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-10-01,-1.73,bcb,DIVIDA_PUBLICA,Dívida Pública
2024-10-01,2231.0,bcb,ENERGIA,Energia Elétrica
2024-10-01,5717.1,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2024-10-01,1040693.9,bcb,PIB_BR,PIB Brasil
2024-10-02,432.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-10-02,1056.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-10-02,371558.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-10-02,5.423999786376953,yahoo,DOLAR,Dólar/Real
2024-10-02,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-10-02,10.75,bcb,SELIC,Taxa Selic
2024-10-03,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-10-03,5.440299987792969,yahoo,DOLAR,Dólar/Real
2024-10-03,428.25,yahoo,MILHO_US,Milho EUA (Futuros)
